"site_id","monitoring_id","date_time_out","net_type","amount_nets","species","scientific_name","species_name","maori_name","native/nonnative","taonga","amount","sex","length_mm","weight_g","soft_shelled","berried","youngs","cups","mL","notes"
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,90,6,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,72,3,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,100,7,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,100,9,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,70,3,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,80,5,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",17,NA,NA,16,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,417,NA,NA,NA,2,473.176,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Eel","Anguilla dieffenbachii","Long_fin_eel","Tuna","Native","Yes",1,NA,800,1600,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,95,7,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,85,5,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,105,7,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,115,15,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,100,9,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,85,12,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,90,7,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,80,4,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,90,5,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,88,6,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,85,5,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,70,2,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,100,9,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,100,7,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,85,4,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,80,4,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,85,4,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",22,8,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,13,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",52,NA,NA,42,NA,NA,NA,NA,NA,NA
10,"10_1",2025-04-29 11:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,519,NA,NA,NA,2.5,591.47,NA
11,"11_1",2025-05-01 16:17:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",14,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:17:00,"Box",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:17:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",200,NA,NA,2033.33333333333,NA,NA,NA,NA,NA,"Estimates"
11,"11_1",2025-05-01 16:17:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,2033.33333333333,NA,NA,NA,NA,NA,"Estimates"
11,"11_1",2025-05-01 16:17:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,2033.33333333333,NA,NA,NA,NA,NA,"Estimates"
11,"11_1",2025-05-01 16:17:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23,11,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",17,4,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,5,1,NA,NA,NA,NA,"Blue"
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",70,NA,NA,700,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,700,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,700,NA,NA,NA,NA,NA,NA
11,"11_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",34,29,NA,1,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",18,4,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,85,7,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:17:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,491,NA,NA,NA,2.5,591.47,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,426,NA,NA,NA,2.5,591.47,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",22,10,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,21,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,27,NA,NA,NA,NA,NA,NA
12,"12_1",2025-05-01 16:16:59.995,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,499,NA,NA,NA,2.5,591.47,NA
12,"12_1",2025-05-01 16:16:59.99,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,527,NA,NA,NA,2.5,591.47,NA
15,"15_1",2025-05-01 13:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,155,60,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",45,66,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",44,63,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",43,60,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,21,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",30,21,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",27,18,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,22,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",14,NA,NA,95,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,213,NA,NA,NA,1,236.588,NA
15,"15_1",2025-05-01 13:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,276,NA,NA,NA,1.5,354.882,NA
16,"16_1",2025-05-01 13:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",16,NA,NA,6,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,189,191,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,180,162,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,205,245,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,162,112,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,95,21,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,110,36,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,144,83,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 13:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,122,46,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,124,61,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,96,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,27,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,122,52,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,22,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,95,17,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,80,12,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",58,108,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",44,64,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",50,88,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",49,81,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,26,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,13,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",19,8,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,10,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",4,NA,NA,60,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,169,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,261,NA,NA,NA,0.75,177.441,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,1,236.588,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",4,NA,NA,29,NA,NA,NA,NA,NA,NA
16,"16_1",2025-05-01 12:59:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,440,NA,NA,NA,2.25,532.323,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",31,24,NA,1,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,32,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",38,41,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,12,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",26,17,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",27,18,1,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,16,NA,1,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,14,NA,1,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,164,106,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,150,77,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,21,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",37,31,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,7,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,8,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",3,NA,NA,10,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,NA,9,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,510,NA,NA,NA,2.5,591.47,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,188,NA,NA,NA,0.5,118.294,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,325,489,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,290,308,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,105,14,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,90,9,NA,NA,NA,NA,NA,NA
17,"17_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,85,7,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,26,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,16,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,24,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",20,NA,NA,15,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",22,8,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,NA,20,4,NA,NA,NA,NA,NA,"Eaten"
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,90,12,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,120,21,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,95,18,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,144,NA,NA,NA,0.75,177.441,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,21,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,200,209,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,203,232,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,106,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,335,550,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,142,36,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,95,11,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,95,11,NA,NA,NA,NA,NA,NA
18,"18_1",2025-05-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,85,8,NA,NA,NA,NA,NA,NA
